Length of Requisito,Nomic Topic: broad,Requisito,ID,row_number
13,Gestión de Inventario,Mantenimiento,cf387b7c4ae075b7811962ace3fc2c7a,2062
79,Contabilidad,"Revisión y supervisión de cuadres diarios de caja, reportes “X” y “Z”",023663246ed9fa7d1c548c0472afb7b0,4218
39,Contabilidad,"Autores (Hayek, Antal Fekete, Rallo...)",98e171952b0eefad2dd2ba9e3a65ab72,24
15,Gestión de Inventario,Inglés fluente,2f0dbb2b074d961dcdb649a5021b2b53,386
23,Decision Making,Analítico y resolutivo,6124e3fe696f8a3d50ea1f1c4d1ffcde,3485
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1797
24,Gestión de Inventario,Manejo avanzado de Excel,023663246ed9fa7d1c548c0472afb7b0,4210
27,Contabilidad,estandarizar bases de datos,c0228542f812e8ef03aabf51789eeb14,293
14,Administración,redes sociales,9d6c77a00e6d2af3ea119aba8e58ea18,1467
7,Software Skills,AutoCAD,cf387b7c4ae075b7811962ace3fc2c7a,1785
55,Finanzas,Ley General de Bancos y otras instituciones financieras,a02982a4975198566f6b97503538360b,2758
15,Gestión de Cambio,Responsabilidad,6eecf1e16667a29a33a86b6327e72e3c,2156
22,Gestión de Cambio,Profit Plus (deseable),4def493fd6f3471020564715763099f6,3167
20,Decision Making,Atención al cliente,cf387b7c4ae075b7811962ace3fc2c7a,1760
7,Gestión de Inventario,Educado,023663246ed9fa7d1c548c0472afb7b0,4223
15,Software Skills,Microsoft Excel,7867fc6b6f604ca3548b15501a7b753e,1144
46,Gestión de Inventario,Dispuesto a trabajar bajo presión y en equipo,8e02a95b8f3b64c7f5d6962a232cbfad,763
23,Gestión de Inventario,Indicadores de gestión,7867fc6b6f604ca3548b15501a7b753e,1230
30,Decision Making,Buena redacción y ortografía,0f830f4c424187fab4c2d39988269cc6,2897
25,Decision Making,orientación a resultados,2b76d277c5a43e765bcaad5f816b215a,3021
19,Contabilidad,cómputos métricos,0832a88c47109e1a16c2315e1bf8e8e7,2676
16,Software Skills,Microsoft Office,8e02a95b8f3b64c7f5d6962a232cbfad,772
43,Decision Making,proactividad en la resolución de problemas,1929e2d4b017fd378f84815680eeea17,3309
52,Decision Making,Altos estándares de ética e integridad profesional,a3af73fb208455ba8d745b9cf4c39f3f,1117
94,Contabilidad,"Manejo de leyes tributarias, comerciales, laborales, aduanales, ley de Costos y Precios Justos",bd9a51caa939827b01593e92501e886b,560
24,Gestión de Inventario,Manejo de Windows Office,dd45d09981723e16e9087c8210b7bf38,3099
85,Contabilidad,Realizar conciliaciones entre los registros contables y los sistemas de información.,83d368ebad67d01e1144ab712988efc3,653
23,Decision Making,Habilidades analíticas,1929e2d4b017fd378f84815680eeea17,3293
15,Software Skills,Microsoft Excel,cf387b7c4ae075b7811962ace3fc2c7a,1909
51,Office Administration,manejo de programas en paquetes integrados (Office),df0faf2a0d0cd531c12be3d1fa72fbfa,2938
25,Decision Making,análisis de facturación,deda5902079076cf0907d081640fdb7a,3876
11,Contabilidad,creatividad,9d6c77a00e6d2af3ea119aba8e58ea18,1496
4,Software Skills,Word,4064770554ddd1e601d13b086f54f0a3,3472
24,Gestión de Inventario,Manejo avanzado de Excel,023663246ed9fa7d1c548c0472afb7b0,4198
31,Gestión de Inventario,Manejo de Procesos de Auditoria,bd9a51caa939827b01593e92501e886b,482
15,Office Administration,Administración,73129da0695eefdd04133183d1f80e1d,960
55,Contabilidad,capacidad para trabajar con grandes volúmenes de datos,50a50a774cfa7759cbc7024e4850812e,2869
12,Gestión de Cambio,Flexibilidad,4064770554ddd1e601d13b086f54f0a3,3465
31,Gestión de Inventario,manejo de productos invendibles,de5bf83641910c6e8170f61d048859fd,3390
31,Contabilidad,despiece de productos cárnicos,388ae7e7a670a5c7f21c7a126925dd23,2385
13,Office Administration,organizado(a),ac7c38fb581d1d453352678bfe7f5b8e,3420
35,Contabilidad,capacidad de trabajar bajo presión,c87e36c629ca3d7f3ab9c857a5ed7538,2372
67,Contabilidad,Dominio de pagos fiscales y parafiscales para agentes de retención,023663246ed9fa7d1c548c0472afb7b0,4202
73,Decision Making,Evaluación cuantitativa y cualitativa de datos e indicadores financieros,b46eda66c15a4cc6edda7639c5f5d43f,1133
48,Contabilidad,Manejo de contribuyentes ordinarios y especiales,6c92b1df30fe108dad5b03f26a50480c,1361
9,Software Skills,marketing,9d6c77a00e6d2af3ea119aba8e58ea18,1551
47,Contabilidad,Comunicación telefónica y correo electrónico,b57b8b7d4d265dc3a5bdace3321a84e3,3009
50,Administración,Gestión de redes sociales y plataformas digitales,378dc53fd216d7e536d4e5e234e14612,4334
30,Contabilidad,marketing o gestión de ventas,9d6c77a00e6d2af3ea119aba8e58ea18,1507
28,Decision Making,Buena capacidad de respuesta,deb4d884f7dd6d51b87c26f3f81829d4,2557
25,Decision Making,Resolución de conflictos,cf387b7c4ae075b7811962ace3fc2c7a,1996
20,Decision Making,Análisis financiero,bd9a51caa939827b01593e92501e886b,542
17,Gestión de Inventario,Trabajo en equipo,2ac6eff23b66ca70c84fe7bc0fe5c145,3623
18,Decision Making,metodologia do MEG,6cc39f36dca64dcd25d352d68b01c367,402
33,Gestión de Inventario,Manejo de carteras de inversiones,b57b8b7d4d265dc3a5bdace3321a84e3,2951
13,Office Administration,organización,2b76d277c5a43e765bcaad5f816b215a,3055
20,Decision Making,atención al detalle,c87e36c629ca3d7f3ab9c857a5ed7538,2358
79,Decision Making,Capacidad analítica y estratégica para tomar decisiones financieras críticas,a3af73fb208455ba8d745b9cf4c39f3f,1101
36,Gestión de Inventario,Manejo de herramientas informáticas,6124e3fe696f8a3d50ea1f1c4d1ffcde,3569
9,Contabilidad,escritura,b118ae5e5044fc7f568e443aa444d986,315
66,Contabilidad,Buscar activamente su integración con el equipo y diversas áreas,5b2e7c3427b6eaee651905f58aa4993d,1711
3,Software Skills,PDF,b118ae5e5044fc7f568e443aa444d986,312
30,Decision Making,Poseer muy buena vista y oído,87776ec85e94762a91d9311a9ebc57b7,1666
14,Software Skills,Microsoft Word,cf387b7c4ae075b7811962ace3fc2c7a,1865
51,Contabilidad,"Declaraciones de IVA, retenciones, ISLR, Alcaldías",6c92b1df30fe108dad5b03f26a50480c,1377
28,Contabilidad,escribir textos inteligentes,a610bebc2464c8542bc50458378e98ba,367
41,Contabilidad,Conocimiento libro de compras y de ventas,deb4d884f7dd6d51b87c26f3f81829d4,2560
11,Gestión de Cambio,Profit Plus,11cb391a58314f6d43b383020bbde9f8,2398
20,Contabilidad,Contabilidad general,6124e3fe696f8a3d50ea1f1c4d1ffcde,3522
32,Gestión de Inventario,Manejo de pruebas psicotécnicas,7cb2c032c34c2cb5679592c0758325f4,1705
73,Contabilidad,Actualizar los registros contables reflejando los ajustes por inflación.,83d368ebad67d01e1144ab712988efc3,641
79,Decision Making,Capacidad analítica y estratégica para tomar decisiones financieras críticas,a3af73fb208455ba8d745b9cf4c39f3f,1099
39,Decision Making,análise crítica de plano de negócios,c52c74bb45bc4b4788a0d10fa2a10d06,373
27,Decision Making,Capacidad de Planificación,6eecf1e16667a29a33a86b6327e72e3c,2296
11,Gestión de Cambio,Responsable,6c92b1df30fe108dad5b03f26a50480c,1380
18,Administración,generar plataforma,c0228542f812e8ef03aabf51789eeb14,294
8,Software Skills,reportes,deda5902079076cf0907d081640fdb7a,3819
30,Decision Making,Poseer muy buena vista y oído,3316582af800029fd631788b375ae52c,1602
30,Decision Making,Buenas habilidades analíticas,51ac65d27e1828908d9213f9686fecdd,3313
19,Gestión de Inventario,Gestión del cambio,cf387b7c4ae075b7811962ace3fc2c7a,1880
55,Decision Making,"Organización, planificación y orientación al detalle",6124e3fe696f8a3d50ea1f1c4d1ffcde,3561
52,Contabilidad,Validar la correcta asignación de centros de costos,c0f99d90c443c10f64fae025b854f5e3,3275
50,Contabilidad,Conciliación de recepción y depósito de divisas,73129da0695eefdd04133183d1f80e1d,1015
21,Decision Making,Orientación al logro,bd9a51caa939827b01593e92501e886b,597
46,Gestión de Inventario,Manejo y custodia sobre efectivo y papel valor,a02982a4975198566f6b97503538360b,2822
16,Software Skills,Microsoft Office,8e02a95b8f3b64c7f5d6962a232cbfad,784
16,Contabilidad,Cierres Contable,6eecf1e16667a29a33a86b6327e72e3c,2281
17,Gestión de Inventario,Trabajo en equipo,cf387b7c4ae075b7811962ace3fc2c7a,2028
56,Contabilidad,Manejo de comprobantes de retención de IVA sobre ventas,deb4d884f7dd6d51b87c26f3f81829d4,2586
15,Office Administration,Administración,bd9a51caa939827b01593e92501e886b,632
12,Decision Making,negociación,c87e36c629ca3d7f3ab9c857a5ed7538,2346
23,Contabilidad,conocimientos contables,deda5902079076cf0907d081640fdb7a,3824
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1791
15,Software Skills,Microsoft Excel,cf387b7c4ae075b7811962ace3fc2c7a,1981
42,Contabilidad,Planificación y organización de recursos,157109925c3856f376aa33f005be8f33,3995
11,Gestión de Cambio,Responsable,6c92b1df30fe108dad5b03f26a50480c,1370
19,Contabilidad,princípios da Mugo,6cc39f36dca64dcd25d352d68b01c367,406
19,Gestión de Inventario,Gestión del Tiempo,cf387b7c4ae075b7811962ace3fc2c7a,1886
11,Decision Making,traducción,c3b9b196e321d8430708181f9b610987,230
15,Gestión de Cambio,Responsabilidad,6eecf1e16667a29a33a86b6327e72e3c,2158
33,Decision Making,Aceptación de errores y fracasos,bd9a51caa939827b01593e92501e886b,485
24,Decision Making,orientación al servicio,36cb7a04690f649a43ceda002886d6a8,1257
12,Gestión de Cambio,flexibilidad,9d6c77a00e6d2af3ea119aba8e58ea18,1546
20,Decision Making,Legislación laboral,6124e3fe696f8a3d50ea1f1c4d1ffcde,3536
21,Contabilidad,escribir textos leves,a610bebc2464c8542bc50458378e98ba,359
40,Contabilidad,Conocimiento en procesos de facturación,73129da0695eefdd04133183d1f80e1d,965
25,Decision Making,Resolución de conflictos,cf387b7c4ae075b7811962ace3fc2c7a,1998
95,Decision Making,"Elaboración de fichas académicas (de empresas, de negocios, de estudios del caso empresarial)",98e171952b0eefad2dd2ba9e3a65ab72,37
47,Administración,programación en el marketing en redes sociales,36fc39bda518bcd77ed99d3952665739,100
34,Decision Making,Proactivo y orientado a resultados,2ac6eff23b66ca70c84fe7bc0fe5c145,3599
20,Decision Making,atención al detalle,8933f03229ae687178b79f26828e8149,63
22,Decision Making,pensamiento analítico,16adc08fb93ed1d8f6dd92c67552acb1,2492
161,Decision Making,"orientada a resultados, análisis y solución de problemas, mediante la toma decisiones oportuna evitando que los clientes se retrasen en sus compromisos de pago",8e02a95b8f3b64c7f5d6962a232cbfad,733
24,Contabilidad,habilidades supervisoras,79b45e85512430d545253ff75a9f8386,3138
42,Decision Making,Negociación con instituciones financieras,b57b8b7d4d265dc3a5bdace3321a84e3,2965
79,Contabilidad,Disponibilidad para trabajar de manera presencial cumpliendo horario de oficina,be6c4ff6bae03c5a0d008198cd2d3501,847
24,Contabilidad,Contacto con proveedores,283e6f9eedc4ab5837560c0f8b0c4393,2421
6,Software Skills,Google,b118ae5e5044fc7f568e443aa444d986,316
35,Office Administration,Manejo del sistemas administrativos,ac7c38fb581d1d453352678bfe7f5b8e,3423
38,Decision Making,Proyecciones económicas a nivel país,a02982a4975198566f6b97503538360b,2746
70,Contabilidad,actualización de libros y mantenimiento de la información financiera,deda5902079076cf0907d081640fdb7a,3783
20,Decision Making,Análisis financiero,bd9a51caa939827b01593e92501e886b,500
12,Decision Making,Negociación,cf387b7c4ae075b7811962ace3fc2c7a,1936
36,Contabilidad,procesos administrativos y contables,be6c4ff6bae03c5a0d008198cd2d3501,850
34,Decision Making,Elaboración de planes de negocios,1352e4ef2e32e74a0022a4a9ee6010d6,244
54,Contabilidad,Excelentes habilidades de comunicación oral y escrita,6124e3fe696f8a3d50ea1f1c4d1ffcde,3539
47,Contabilidad,Comunicación telefónica y correo electrónico,b57b8b7d4d265dc3a5bdace3321a84e3,3007
34,Decision Making,leyes y reglamentos de licitación,0832a88c47109e1a16c2315e1bf8e8e7,2646
22,Gestión de Cambio,Dinamismo/Proactividad,6eecf1e16667a29a33a86b6327e72e3c,2198
49,Office Administration,Manejo de sistema administrativo SAP Bussines One,2f9529c550e61250398f9dc5b5c98917,3916
3,Software Skills,CSS,cf387b7c4ae075b7811962ace3fc2c7a,2071
12,Gestión de Cambio,proactividad,36cb7a04690f649a43ceda002886d6a8,1267
24,Decision Making,orientación al servicio,36cb7a04690f649a43ceda002886d6a8,1259
27,Decision Making,Capacidad de Planificación,6eecf1e16667a29a33a86b6327e72e3c,2292
7,Contabilidad,Compras,bd9a51caa939827b01593e92501e886b,544
23,Gestión de Inventario,Indicadores de gestión,7867fc6b6f604ca3548b15501a7b753e,1220
55,Decision Making,"Organización, planificación y orientación al detalle",2ac6eff23b66ca70c84fe7bc0fe5c145,3659
47,Contabilidad,"Conocimientos de reportes X, Z y cuadre de caja",e7f7d3989ea0efc710b815cdcc65283f,4174
27,Contabilidad,Planificación estratégica,a02982a4975198566f6b97503538360b,2807
47,Contabilidad,Realizar otras actividades inherentes al puesto,dea9e5d64dbd3de9b190b3fdc3582214,2154
53,Office Administration,Manejo de paquete Office indispensable Excel avanzado,6eecf1e16667a29a33a86b6327e72e3c,2291
44,Gestión de Inventario,"Manejo de sistema ERP (JDE, preferiblemente)",dd45d09981723e16e9087c8210b7bf38,3095
20,Contabilidad,Dirección de ventas,73129da0695eefdd04133183d1f80e1d,950
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,565
22,Decision Making,Capacidad de decisión,bd9a51caa939827b01593e92501e886b,587
82,Decision Making,Alta competencia en la gestión de riesgos financieros y la solución de problemas,50a50a774cfa7759cbc7024e4850812e,2881
15,Software Skills,Microsoft Excel,bd9a51caa939827b01593e92501e886b,494
73,Office Administration,sistemas de gestión de contenidos como el paquete MS Office Professional,9d6c77a00e6d2af3ea119aba8e58ea18,1455
33,Software Skills,"Office (Word, Excel y PowerPoint)",696ffb341567c4cc3c3f862d2689ee47,2521
25,Contabilidad,registro de transacciones,deda5902079076cf0907d081640fdb7a,3773
8,Software Skills,reportes,deda5902079076cf0907d081640fdb7a,3813
19,Administración,liderazgo de equipo,7867fc6b6f604ca3548b15501a7b753e,1209
55,Contabilidad,Habilidades en el uso de equipos y medidas de seguridad,3316582af800029fd631788b375ae52c,1617
24,Office Administration,Manejo de paquete Office,a02982a4975198566f6b97503538360b,2752
50,Contabilidad,Conciliación de recepción y depósito de divisas,73129da0695eefdd04133183d1f80e1d,1011
58,Decision Making,Elaboración de estados financieros y reportes gerenciales,2ac6eff23b66ca70c84fe7bc0fe5c145,3638
78,Gestión de Inventario,"Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)",278bf95ee0a238727a80c3ddef721d04,466
27,Contabilidad,Elaborar reportes de ventas,73129da0695eefdd04133183d1f80e1d,1041
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,2043
44,Office Administration,Conocimientos en administración de personal,bd9a51caa939827b01593e92501e886b,600
37,Contabilidad,Buen léxico y fluidez para comunicar,023663246ed9fa7d1c548c0472afb7b0,4257
20,Decision Making,Análisis financiero,278bf95ee0a238727a80c3ddef721d04,464
15,Software Skills,Microsoft Excel,09de7eeaac5c2d001e5e1dc5bbe93f33,4029
21,Decision Making,Variables económicas,a02982a4975198566f6b97503538360b,2740
78,Gestión de Inventario,"Dominio de herramientas tecnológicas de gestión empresarial (ERP, CRM, etc.)",278bf95ee0a238727a80c3ddef721d04,438
15,Office Administration,Administración,73129da0695eefdd04133183d1f80e1d,912
24,Contabilidad,Conciliaciones Bancarias,696ffb341567c4cc3c3f862d2689ee47,2510
17,Software Skills,Microsoft Outlook,cf387b7c4ae075b7811962ace3fc2c7a,1995
35,Contabilidad,Conocimientos contable y financiero,7867fc6b6f604ca3548b15501a7b753e,1242
16,Software Skills,Microsoft Office,cf387b7c4ae075b7811962ace3fc2c7a,1739
92,Gestión de Inventario,"manejo de financiamientos: tablas de amortización, intereses, mora, indicadores de gestión",b46eda66c15a4cc6edda7639c5f5d43f,1136
89,Contabilidad,Colaborar en la resolución de cualquier observación o hallazgo relacionado con el tema.,83d368ebad67d01e1144ab712988efc3,679
76,Contabilidad,"Administración de logística operacional, tesorería, compras e inventarios",bd9a51caa939827b01593e92501e886b,528
3,Software Skills,CSS,cf387b7c4ae075b7811962ace3fc2c7a,2119
29,Gestión de Inventario,Manejo de agenda de reuniones,be6c4ff6bae03c5a0d008198cd2d3501,785
23,Decision Making,iniciativa y autonomía,9d6c77a00e6d2af3ea119aba8e58ea18,1446
63,Contabilidad,Documentación actualizada para viajar nacional y al extranjero,5b62784ef21585ec04787de6455356b6,3199
9,Administración,Liderazgo,a02982a4975198566f6b97503538360b,2721
25,Decision Making,análisis de facturación,deda5902079076cf0907d081640fdb7a,3810
28,Contabilidad,Ética/Honestidad/Integridad,6eecf1e16667a29a33a86b6327e72e3c,2224
25,Contabilidad,Manejo de Sistemas profit,9abab521ac3a97b93435a36702ba8d69,1314
36,Gestión de Inventario,Manejo de herramientas informáticas,2ac6eff23b66ca70c84fe7bc0fe5c145,3665
14,Office Administration,Paquete Office,e9e78bc5e0222f69ce8bd50cac0441e1,4028
12,Gestión de Cambio,proactivo(a),deb4d884f7dd6d51b87c26f3f81829d4,2591
7,Software Skills,reporte,22122b4bbcc31ad727aa900270b50ed0,272
4,Software Skills,Word,36cb7a04690f649a43ceda002886d6a8,1264
6,Contabilidad,Ventas,6b8210bf59677444b47677e2f04e8f59,2459
45,Contabilidad,Capacidad para trabajar en espacios reducidos,3316582af800029fd631788b375ae52c,1598
22,Decision Making,inversión en clientes,de5bf83641910c6e8170f61d048859fd,3382
42,Decision Making,Buena Comunicación y Relaciones Públicas,8e02a95b8f3b64c7f5d6962a232cbfad,703
16,Gestión de Inventario,Manejo de equipo,be6c4ff6bae03c5a0d008198cd2d3501,831
7,Software Skills,fluidez,6084e9558635dae23b07b5694a4408f5,124
32,Contabilidad,Sólidos conocimientos contables,1929e2d4b017fd378f84815680eeea17,3310
39,Gestión de Cambio,software administrativo Profit Plus 2k8,16adc08fb93ed1d8f6dd92c67552acb1,2497
41,Decision Making,Análisis financiero y gestión de costos,6124e3fe696f8a3d50ea1f1c4d1ffcde,3552
61,Contabilidad,Análisis de métricas y creación de informes de rendimiento,378dc53fd216d7e536d4e5e234e14612,4330
